episode,steps,hit_count,total_reward,epsilon
74,72,24,-390.77,0.6901
75,79,31,-535.47,0.6867
76,48,16,-213.47,0.6832
77,90,40,-759.07,0.6798
78,51,15,-196.47,0.6764
79,91,35,-654.87,0.6730
80,66,30,-502.07,0.6697
81,46,16,-213.87,0.6663
82,68,26,-428.67,0.6630
83,48,16,-215.77,0.6597
84,82,36,-642.07,0.6564
85,61,19,-280.87,0.6531
86,44,18,-252.47,0.6498
87,58,18,-265.17,0.6466
88,59,23,-356.77,0.6433
89,48,14,-182.17,0.6401
90,61,23,-360.67,0.6369
91,48,14,-176.07,0.6337
92,110,46,-864.77,0.6306
93,51,21,-318.97,0.6274
94,57,17,-241.67,0.6243
95,55,17,-236.47,0.6212
96,36,6,-9.37,0.6181
97,46,16,-213.77,0.6150
98,53,15,-198.57,0.6119
99,54,24,-376.27,0.6088
100,50,14,-175.87,0.6058
101,52,22,-333.17,0.6028
102,58,24,-376.97,0.5997
103,50,20,-295.57,0.5967
104,41,7,-30.67,0.5938
105,59,23,-376.67,0.5908
106,51,15,-200.77,0.5878
107,44,14,-172.27,0.5849
108,36,8,-50.07,0.5820
109,51,17,-236.17,0.5791
110,38,8,-50.47,0.5762
111,56,20,-301.17,0.5733
112,54,22,-334.27,0.5704
113,49,15,-196.07,0.5676
114,43,13,-152.87,0.5647
115,33,9,-69.27,0.5619
116,42,10,-93.67,0.5591
117,51,19,-278.87,0.5563
118,61,23,-369.07,0.5535
119,31,7,-28.97,0.5508
120,45,13,-154.27,0.5480
121,43,13,-153.17,0.5453
122,54,16,-216.77,0.5425
123,42,12,-131.97,0.5398
124,66,22,-350.37,0.5371
125,53,17,-236.77,0.5344
126,43,13,-152.37,0.5318
127,40,12,-130.07,0.5291
128,52,18,-254.07,0.5265
129,43,9,-70.57,0.5238
130,53,13,-158.77,0.5212
131,48,16,-213.67,0.5186
132,48,16,-213.37,0.5160
133,60,20,-306.27,0.5134
134,32,6,-8.87,0.5109
135,53,19,-277.27,0.5083
136,34,4,31.43,0.5058
137,37,9,-70.27,0.5032
138,35,9,-68.87,0.5007
139,44,18,-250.17,0.4982
140,41,9,-71.07,0.4957
141,50,14,-174.47,0.4932
142,39,9,-73.17,0.4908
143,34,8,-48.67,0.4883
144,38,6,-11.07,0.4859
145,57,17,-240.47,0.4835
146,39,9,-69.97,0.4810
147,47,13,-154.47,0.4786
148,74,30,-517.57,0.4762
149,32,8,-48.67,0.4739
150,35,11,-108.07,0.4715
151,32,8,-48.97,0.4691
152,37,7,-29.97,0.4668
153,35,11,-109.57,0.4645
154,33,9,-68.97,0.4621
155,39,9,-69.97,0.4598
156,49,19,-274.37,0.4575
157,42,14,-171.47,0.4552
158,33,5,10.83,0.4530
159,34,8,-48.87,0.4507
160,41,5,9.63,0.4484
161,37,9,-69.97,0.4462
162,39,11,-111.27,0.4440
163,30,6,-8.37,0.4417
164,43,9,-73.67,0.4395
165,36,8,-51.47,0.4373
166,43,11,-112.87,0.4352
167,44,14,-171.17,0.4330
168,39,13,-149.77,0.4308
169,33,7,-29.47,0.4287
170,32,8,-48.67,0.4265
171,46,12,-136.97,0.4244
172,58,12,-136.27,0.4223
173,44,12,-141.47,0.4201
174,35,7,-29.17,0.4180
175,41,11,-110.47,0.4160
176,39,11,-109.47,0.4139
177,33,9,-70.17,0.4118
178,39,13,-149.17,0.4098
179,39,11,-110.97,0.4077
180,45,9,-70.77,0.4057
181,37,9,-70.87,0.4036
182,46,14,-176.97,0.4016
183,37,13,-149.27,0.3996
184,25,1,91.93,0.3976
185,37,9,-70.27,0.3956
186,29,3,51.93,0.3936
187,31,7,-28.97,0.3917
188,39,9,-70.17,0.3897
189,33,7,-29.17,0.3878
190,35,7,-28.37,0.3858
191,34,6,-8.57,0.3839
192,33,5,10.33,0.3820
193,31,7,-28.97,0.3801
194,44,16,-212.47,0.3782
195,30,6,-8.37,0.3763
196,35,7,-29.47,0.3744
197,35,7,-28.37,0.3725
198,36,6,-9.27,0.3707
199,43,13,-154.07,0.3688
200,27,1,91.43,0.3670
201,34,10,-88.37,0.3651
202,38,8,-50.77,0.3633
203,33,9,-70.17,0.3615
204,26,2,71.93,0.3597
205,32,8,51.63,0.3579
206,40,14,-170.07,0.3561
207,32,6,-8.37,0.3543
208,28,4,31.93,0.3525
209,35,7,-29.37,0.3508
210,41,11,-110.47,0.3490
211,34,6,-9.17,0.3473
212,35,7,-29.67,0.3455
213,33,3,50.13,0.3438
214,41,11,-110.67,0.3421
215,29,5,11.03,0.3404
216,34,10,-88.37,0.3387
217,34,4,30.93,0.3370
218,28,2,71.73,0.3353
219,32,6,-8.57,0.3336
220,32,6,-9.17,0.3320
221,44,10,7.83,0.3303
222,39,11,-110.07,0.3287
223,27,3,51.93,0.3270
224,33,7,-28.37,0.3254
225,40,10,-91.47,0.3237
226,30,6,-8.67,0.3221
227,30,4,31.33,0.3205
228,39,11,-109.77,0.3189
229,27,3,51.93,0.3173
230,29,3,51.43,0.3157
231,39,7,-29.37,0.3142
232,27,3,51.93,0.3126
233,29,5,11.93,0.3110
234,33,7,-28.87,0.3095
235,29,5,11.93,0.3079
236,30,2,71.43,0.3064
237,33,5,11.03,0.3048
238,32,6,-9.17,0.3033
239,30,4,31.43,0.3018
240,26,2,71.93,0.3003
241,27,3,51.93,0.2988
242,30,6,-8.37,0.2973
243,29,5,11.33,0.2958
244,32,8,-49.27,0.2943
245,31,7,-28.67,0.2929
246,28,2,71.73,0.2914
247,28,4,31.93,0.2899
248,42,8,-51.27,0.2885
249,35,7,-29.37,0.2871
250,35,9,-69.17,0.2856
251,32,6,-8.37,0.2842
252,30,4,31.43,0.2828
253,28,2,71.73,0.2814
254,27,3,51.93,0.2799
255,32,6,-8.07,0.2785
256,30,4,31.73,0.2772
257,30,6,-8.07,0.2758
258,28,4,31.93,0.2744
259,37,5,9.93,0.2730
260,26,2,71.93,0.2717
261,30,6,-8.37,0.2703
262,26,0,111.73,0.2689
263,33,9,-68.97,0.2676
264,31,7,-28.07,0.2663
265,34,6,-8.87,0.2649
266,31,3,51.43,0.2636
267,38,6,-10.07,0.2623
268,28,4,31.93,0.2610
269,30,4,31.73,0.2597
270,26,2,71.93,0.2584
271,38,12,-133.07,0.2571
272,26,2,71.93,0.2558
273,27,3,51.93,0.2545
274,29,3,51.93,0.2532
275,31,5,11.13,0.2520
276,25,1,91.93,0.2507
277,25,1,91.93,0.2495
278,31,7,-28.07,0.2482
279,30,2,71.93,0.2470
280,28,2,71.43,0.2457
281,29,5,11.93,0.2445
282,31,3,51.13,0.2433
283,27,3,51.93,0.2421
284,36,10,-89.77,0.2409
285,33,7,-28.27,0.2397
286,26,2,71.93,0.2385
287,29,5,11.93,0.2373
288,33,5,9.63,0.2361
289,30,6,-8.07,0.2349
290,32,4,31.43,0.2337
291,28,4,31.93,0.2326
292,25,1,91.93,0.2314
293,32,4,31.23,0.2302
294,29,5,11.63,0.2291
295,29,3,51.43,0.2279
296,30,6,-8.37,0.2268
297,29,3,51.43,0.2257
298,30,2,71.23,0.2245
299,27,1,91.43,0.2234
300,32,6,-8.57,0.2223
301,28,2,71.73,0.2212
302,29,5,11.93,0.2201
303,31,3,50.33,0.2190
304,27,3,51.63,0.2179
305,26,2,71.93,0.2168
306,30,2,69.73,0.2157
307,32,4,30.63,0.2146
308,26,2,71.93,0.2136
309,27,3,51.63,0.2125
310,32,6,-8.57,0.2114
311,25,1,91.93,0.2104
312,31,3,50.63,0.2093
313,29,5,11.63,0.2083
314,37,9,-70.57,0.2072
315,25,1,91.93,0.2062
316,28,4,31.93,0.2052
317,28,4,31.63,0.2041
318,29,5,11.93,0.2031
319,29,5,11.93,0.2021
320,29,5,11.63,0.2011
321,30,6,-8.37,0.2001
322,29,5,11.93,0.1991
323,28,4,31.93,0.1981
324,31,5,11.13,0.1971
325,27,3,51.93,0.1961
326,26,2,71.93,0.1951
327,26,2,71.93,0.1942
328,27,3,51.93,0.1932
329,26,2,71.93,0.1922
330,31,5,11.43,0.1913
331,27,3,51.93,0.1903
332,24,0,111.93,0.1894
333,31,5,11.93,0.1884
334,31,3,51.43,0.1875
335,25,1,91.93,0.1865
336,29,5,11.93,0.1856
337,28,2,71.43,0.1847
338,31,5,11.93,0.1837
339,28,2,71.93,0.1828
340,27,3,51.93,0.1819
341,29,1,91.73,0.1810
342,28,2,71.93,0.1801
343,26,0,111.93,0.1792
344,28,4,31.03,0.1783
345,26,2,71.93,0.1774
346,28,4,31.93,0.1765
347,31,1,91.53,0.1756
348,30,6,-8.37,0.1748
349,29,3,51.93,0.1739
350,29,5,11.93,0.1730
351,25,1,91.93,0.1722
352,28,2,71.73,0.1713
353,30,4,31.73,0.1704
354,27,3,51.93,0.1696
355,25,1,91.93,0.1687
356,26,2,71.93,0.1679
357,25,1,91.93,0.1671
358,26,2,71.93,0.1662
359,28,4,31.93,0.1654
360,25,1,91.93,0.1646
361,28,2,71.73,0.1637
362,24,0,111.93,0.1629
363,33,3,50.43,0.1621
364,26,2,71.93,0.1613
365,29,3,51.63,0.1605
366,26,2,71.93,0.1597
367,29,3,51.43,0.1589
368,28,4,31.63,0.1581
369,27,3,51.93,0.1573
370,27,1,91.73,0.1565
371,26,2,71.93,0.1557
372,26,2,71.93,0.1550
373,37,3,49.93,0.1542
374,25,1,91.93,0.1534
375,27,3,151.93,0.1526
376,26,2,71.93,0.1519
377,26,2,71.93,0.1511
378,27,1,91.63,0.1504
379,27,1,91.43,0.1496
380,26,2,71.93,0.1489
381,28,4,31.93,0.1481
382,26,2,71.93,0.1474
383,27,3,51.93,0.1466
384,26,2,71.93,0.1459
385,26,2,71.93,0.1452
386,27,3,51.93,0.1445
387,25,1,91.93,0.1437
388,28,4,31.93,0.1430
389,33,9,-68.67,0.1423
390,27,3,51.93,0.1416
391,27,3,51.93,0.1409
392,24,0,111.93,0.1402
393,24,0,111.93,0.1395
394,28,2,71.43,0.1388
395,30,4,31.63,0.1381
396,24,0,111.93,0.1374
397,30,4,31.93,0.1367
398,28,2,71.73,0.1360
399,30,6,-8.37,0.1353
400,28,4,31.93,0.1347
401,26,2,71.93,0.1340
402,26,2,71.93,0.1333
403,24,0,111.93,0.1327
404,29,3,51.93,0.1320
405,26,2,71.93,0.1313
406,26,2,71.93,0.1307
407,26,2,71.93,0.1300
408,28,2,71.93,0.1294
409,25,1,91.93,0.1287
410,31,3,50.63,0.1281
411,27,1,91.73,0.1274
412,26,2,71.93,0.1268
413,28,4,31.63,0.1262
414,26,2,71.93,0.1255
415,31,3,51.63,0.1249
416,30,4,31.63,0.1243
417,29,3,51.13,0.1237
418,27,1,91.93,0.1230
419,25,1,91.93,0.1224
420,30,6,-8.37,0.1218
421,28,4,31.03,0.1212
422,27,3,51.93,0.1206
423,29,5,11.33,0.1200
424,31,3,51.23,0.1194
425,28,2,71.43,0.1188
426,29,1,91.43,0.1182
427,30,4,31.63,0.1176
428,27,3,51.93,0.1170
429,26,2,71.63,0.1164
430,24,0,111.93,0.1159
431,26,2,71.63,0.1153
432,26,0,111.93,0.1147
433,27,3,51.63,0.1141
434,29,1,91.73,0.1136
435,24,0,211.93,0.1130
436,24,0,111.93,0.1124
437,27,3,51.93,0.1119
438,24,0,111.93,0.1113
439,28,2,71.73,0.1107
440,26,2,71.93,0.1102
441,30,4,-67.57,0.1096
442,26,2,71.93,0.1091
443,26,2,71.93,0.1086
444,26,0,111.73,0.1080
445,30,4,31.73,0.1075
446,26,2,71.93,0.1069
447,24,0,111.93,0.1064
448,26,2,71.93,0.1059
449,24,0,111.93,0.1053
450,27,3,51.93,0.1048
451,33,5,10.83,0.1043
452,24,0,111.93,0.1038
453,24,0,111.93,0.1032
454,25,1,91.93,0.1027
455,27,1,91.93,0.1022
456,26,2,71.63,0.1017
457,29,3,50.83,0.1012
458,25,1,91.93,0.1007
459,29,5,11.63,0.1002
460,25,1,91.93,0.0997
461,25,1,91.93,0.0992
462,28,4,31.93,0.0987
463,25,1,91.93,0.0982
464,24,0,111.93,0.0977
465,27,1,91.73,0.0972
466,25,1,91.93,0.0967
467,27,3,51.93,0.0962
468,27,3,51.93,0.0958
469,25,1,91.93,0.0953
470,26,0,111.73,0.0948
471,28,2,71.63,0.0943
472,28,2,71.73,0.0939
473,28,4,31.63,0.0934
474,26,2,71.93,0.0929
475,25,1,91.93,0.0925
476,24,0,111.93,0.0920
477,25,1,91.93,0.0915
478,29,5,11.93,0.0911
479,24,0,111.93,0.0906
480,26,2,71.93,0.0902
481,24,0,111.93,0.0897
482,29,3,51.13,0.0893
483,27,1,91.93,0.0888
484,24,0,111.93,0.0884
485,24,0,111.93,0.0879
486,24,0,111.93,0.0875
487,26,2,71.93,0.0871
488,26,2,71.93,0.0866
489,26,2,71.93,0.0862
490,24,0,111.93,0.0858
491,28,2,71.73,0.0853
492,24,0,111.93,0.0849
493,26,2,71.93,0.0845
494,27,1,91.73,0.0841
495,25,1,91.93,0.0836
496,28,4,31.93,0.0832
497,25,1,91.93,0.0828
498,24,0,111.93,0.0824
499,25,1,91.93,0.0820
500,28,4,31.93,0.0816
501,24,0,111.93,0.0812
502,26,2,71.93,0.0808
503,24,0,111.93,0.0804
504,26,2,71.93,0.0800
505,29,5,11.63,0.0796
506,25,1,91.93,0.0792
507,25,1,91.93,0.0788
508,24,0,111.93,0.0784
509,25,1,91.93,0.0780
510,25,1,91.93,0.0776
511,26,2,71.93,0.0772
512,29,3,51.93,0.0768
513,27,3,51.93,0.0764
514,24,0,111.93,0.0760
515,30,6,-8.07,0.0757
516,27,3,51.93,0.0753
517,24,0,111.93,0.0749
518,25,1,91.93,0.0745
519,24,0,111.93,0.0742
520,25,1,91.93,0.0738
521,26,2,71.93,0.0734
522,24,0,111.93,0.0731
523,25,1,91.93,0.0727
524,28,2,71.43,0.0723
525,26,2,71.93,0.0720
526,26,0,111.93,0.0716
527,28,2,71.63,0.0712
528,24,0,111.93,0.0709
529,25,1,91.93,0.0705
530,24,0,111.93,0.0702
531,24,0,111.93,0.0698
532,25,1,91.93,0.0695
533,25,1,91.93,0.0691
534,25,1,91.93,0.0688
535,26,2,71.93,0.0684
536,24,0,111.93,0.0681
537,27,1,91.93,0.0678
538,24,0,111.93,0.0674
539,24,0,111.93,0.0671
540,24,0,111.93,0.0668
541,24,0,111.93,0.0664
542,26,2,71.93,0.0661
543,24,0,111.93,0.0658
544,25,1,91.93,0.0654
545,24,0,111.93,0.0651
546,26,2,71.93,0.0648
547,29,3,51.43,0.0645
548,26,2,71.93,0.0641
549,25,1,91.93,0.0638
550,25,1,91.93,0.0635
551,24,0,111.93,0.0632
552,25,1,91.93,0.0629
553,24,0,111.93,0.0625
554,24,0,111.93,0.0622
555,24,0,111.93,0.0619
556,25,1,91.93,0.0616
557,28,2,71.43,0.0613
558,26,0,111.73,0.0610
559,24,0,111.93,0.0607
560,24,0,111.93,0.0604
561,25,1,91.93,0.0601
562,27,3,51.93,0.0598
563,25,1,91.93,0.0595
564,26,2,71.63,0.0592
565,26,2,71.93,0.0589
566,25,1,91.93,0.0586
567,26,2,71.63,0.0583
568,26,0,111.73,0.0580
569,26,2,71.93,0.0577
570,26,2,71.93,0.0574
571,25,1,91.93,0.0571
572,24,0,111.93,0.0569
573,25,1,91.93,0.0566
574,26,0,111.73,0.0563
575,25,1,91.93,0.0560
576,24,0,111.93,0.0557
577,25,1,91.93,0.0555
578,24,0,111.93,0.0552
579,26,2,71.63,0.0549
580,24,0,111.93,0.0546
581,24,0,111.93,0.0544
582,26,2,71.63,0.0541
583,24,0,111.93,0.0538
584,26,2,71.93,0.0535
585,24,0,111.93,0.0533
586,27,3,51.93,0.0530
587,25,1,91.93,0.0527
588,26,0,111.73,0.0525
589,25,1,91.93,0.0522
590,24,0,111.93,0.0520
591,26,2,71.93,0.0517
592,25,1,91.93,0.0514
593,27,3,51.93,0.0512
594,24,0,111.93,0.0509
595,25,1,91.93,0.0507
596,24,0,111.93,0.0504
597,25,1,91.93,0.0502
598,24,0,111.93,0.0499
599,24,0,111.93,0.0499
600,25,1,91.93,0.0499
601,25,1,91.93,0.0499
602,27,1,91.93,0.0499
603,25,1,91.93,0.0499
604,26,2,71.93,0.0499
605,25,1,91.93,0.0499
606,24,0,111.93,0.0499
607,26,0,111.73,0.0499
608,24,0,111.93,0.0499
609,25,1,91.93,0.0499
610,26,0,111.93,0.0499
611,24,0,111.93,0.0499
612,26,2,71.93,0.0499
613,27,1,91.73,0.0499
614,25,1,91.93,0.0499
615,27,3,51.93,0.0499
616,26,2,71.93,0.0499
617,24,0,111.93,0.0499
